n_date,publish_date,headline_text,class_tag
2016-05-24,20160524,water price hikes hitting household budgets wa opposition says,0
2016-02-02,20160202,nene king allegedly defrauded by friend colin hahne,0
2016-04-20,20160420,flying doctor helps six injured in outback crash,0
2016-12-25,20161225,foreign workers use apps to transfer cash for christmas,0
2016-05-03,20160503,driver dies in head on goulburn valley highway crash at wahring,0
2016-06-22,20160622,relics start healing process for yarloop farmer,0
2016-06-04,20160604,ucla gunman killed estranged wife before campus attack,0
2016-08-14,20160814,violent protests erupt in milwaukee after police kill suspect,0
2016-08-24,20160824,bomb blasts hit southern thailand,0
2016-08-17,20160817,sailor tom burton says he can't believe he won a gold medal,0
2016-07-05,20160705,reserve bank leaves interest rates on hold,0
2016-11-25,20161125,colombia farc sign peace in sober ceremony amid opposition,0
2016-07-27,20160727,from riverland to rio rower alexander hill lives olympic dream,0
2016-10-27,20161027,meet linda meech; arguably australias best female jockey,0
2016-09-14,20160914,former cfmeu official agreed to give evidence against union,0
2016-07-12,20160712,canberra man charged with bestiality and sexual assault,0
2016-09-08,20160908,russian fighter jet flew within metres of us spy plane: pentagon,0
2016-05-09,20160509,whats in the future for jobs and energy in sa,0
2016-09-22,20160922,'anybody here believe that' kerry blasts russia,0
2016-01-20,20160120,asbestos contamination fears at serbian club in liverpool,0
2016-09-24,20160924,corbyns coronation throws political convention out the window,0
2016-10-14,20161014,new lung cancer treatment preserves quality of life study finds,0
2016-08-22,20160822,fremantle midfielder nat fyfe seeks afl dockers extension,0
2016-03-01,20160301,indigenous fashion designers feature melbourne fashion festival,0
2016-06-10,20160610,superbug fears over antibiotic use in australian nursing homes,0
2016-12-15,20161215,wall st us shares slip as fed flags faster rate increases,0
2016-01-28,20160128,community left anxious after suspicious bushfire claims house,0
2016-05-24,20160524,aboriginal dancer to get apology after 1951,0
2016-01-07,20160107,s korea restricts entry to joint industrial zone in north,0
2016-02-01,20160201,port denison murder suicide coronial inquest begins geraldton,0
2016-12-18,20161218,three men killed car crash tree bundaberg southern qld,0
2016-05-19,20160519,woman charged over melbourne murder in 2005,0
2016-09-06,20160906,hurricane newton makes landfall in mexico,0
2016-06-20,20160620,adelaide public toilet assault appeal photo,0
2016-08-16,20160816,witness says he heard loud snap before camera fell,0
2016-11-26,20161126,noelani le nevez the power of the hula dance,0
2016-03-19,20160319,spring bay mussels recalled in tasmania over algal toxin find,0
2016-09-06,20160906,union calls large water tankers to fight fires suburban brisbane,0
2016-01-18,20160118,aboriginal artefacts reveal ancient art of slow cooking,0
2016-11-22,20161122,hamilton actor defends pence comments,0
2016-07-25,20160725,doubt remains over perth childrens hospital opening date,0
2016-01-04,20160104,nt waterfowl hunters against plans to trap magpie geese,0
2016-08-09,20160809,australians miss out on medals in the pool,0
2016-09-22,20160922,relationship register proposal same sex discrimination,0
2016-06-08,20160608,sydney twins read letters from 1935,0
2016-07-03,20160703,clinton interviewed by fbi about state dept emails,0
2016-01-04,20160104,faulty powerlines could spark another marysville fire,0
2016-01-28,20160128,anzac terrorist plot kangaroo explosives,0
2016-05-18,20160518,australia first shrimp fossil discovery julia creek,0
2016-12-15,20161215,manchester by the sea and moonlight top sag award nominees,0
2016-10-14,20161014,debt agreement warning as personal insolvencies rise,0
2016-03-05,20160305,townsville mayor governments to help clive palmer qld nickel,0
2016-01-18,20160118,pakistan court acquits pervez musharraf of rebel leader killing,0
2016-06-02,20160602,relationships register proposed for south australia,0
2016-01-05,20160105,gold creek bottle shop burglars caught on cctv,0
2016-06-21,20160621,kenbi land claim hand back to aboriginal nt owners,0
2016-08-22,20160822,ibac ends ballarat council staff investigation,0
2016-01-13,20160113,essendon supplements saga: bombers players responsible for ta,0
2016-01-25,20160125,tennis player nick lindahl pleads guilty to match fixing charge,0
2016-05-17,20160517,luke foley calls for darling river embargo menindee,0
2016-03-28,20160328,forensic science enrolments take off in queensland universities,0
2016-08-30,20160830,organised crime gangs threatening future of esports esic warns,0
2016-12-16,20161216,professor questions if youth mental health centre,0
2016-01-21,20160121,tap water at williamtown raaf base off limits,0
2016-10-20,20161020,basslink cable could be switched off warns bryan green,0
2016-06-24,20160624,election 2016 coalition calare seat could face shake up,0
2016-12-09,20161209,how to keep it legal at the office christmas party,0
2016-03-26,20160326,western force; melbourne rebels go down to new zealand super,0
2016-12-16,20161216,new music monitoring system leaves jingle writers,0
2016-04-08,20160408,class action against defence gathers momentum; as senate comm,0
2016-12-02,20161202,queensland cafe gives rare hospitality training,0
2016-01-08,20160108,meg lanning leads as melbourne stars surge to sixth wbbl win,0
2016-07-12,20160712,taylor swift highest paid celebrity forbes magazine says,0
2016-07-20,20160720,service marks 100 years since battle of fromelles,0
2016-10-27,20161027,australia falling behind other oecd countries in gender pay gap,0
2016-07-01,20160701,government discriminated against chinese doctor canberra,0
2016-08-27,20160827,labor wins nt election in landslide,0
2016-11-15,20161115,israel to launch expedition to find more dead sea scrolls,0
2016-06-24,20160624,burnie driver records high range blood alcohol reading,0
2016-10-17,20161017,tiny fish released in name of research,0
2016-10-13,20161013,mona siddiqui islam in the west is not a simple issue,0
2016-12-25,20161225,christmas proves a busy time for lifeline counsellors,0
2016-02-15,20160215,crafty western queenslanders escape drought in toowoomba,0
2016-09-27,20160927,pokieleaks australians urged to leak gambling industry secrets,0
2016-03-10,20160310,usman khawaja heads into world twenty20 with nothing to prove,0
2016-11-11,20161111,remembrance day commemorated in darwin,0
2016-05-25,20160525,elizabeth quay major development deals close mra says,0
2016-11-01,20161101,palau goes to the polls in general election,0
2016-05-01,20160501,bangladesh hindu tailor murder three questioned,0
2016-12-27,20161227,sydney sixers perth scorchers big bash league,0
2016-01-15,20160115,anthony caceres move from mariners to manchester city confirmed,0
2016-05-13,20160513,australia post worker charged with stealing mail,0
2016-08-25,20160825,mysterious red jellyfish found on gold coast beach,0
2016-03-11,20160311,transgender activist stephen whittle on being,0
2016-01-22,20160122,nsw councils slated for mergers still awaiting reports detailin,0
2016-01-29,20160129,joe williams wont return award amid national anthem controversy,0
2016-10-20,20161020,endangered spiny daisy recovery banrock station riverland,0
2016-12-02,20161202,'inspirational' canberrans recognised for disability work,0
2016-07-02,20160702,election 2016 live coverage australians head to the polls,0
2016-01-06,20160106,malaysia airlines resumes checked baggage on europe routes,0
2016-10-01,20161001,homes still without power in sa arrium counts cost of blackout,0
2016-12-03,20161203,adelaide fashion industry making waves,0
2016-05-11,20160511,person dies in byford house fire,0
2016-09-13,20160913,paralympians clock faster times than olympians in mens 1500m,0
2016-11-28,20161128,glenhuntly station attack man charged women pushed onto tracks,0
2016-06-02,20160602,one punch sentence dransfield increased dpp appeal,0
2016-04-11,20160411,59yo man dies in road crash near koumala in mackay region,0
2016-03-26,20160326,ryan martin fingal beach drowning palm beach,0
2016-01-05,20160105,police officer facing charges over alleged domestic assault,0
2016-09-29,20160929,grandstand thursday september 29,0
2016-02-22,20160222,newcastles iconic bogey hole rock pool to remain closed,0
2016-08-31,20160831,theatre skills helping doctors address workplace bullying,0
2016-10-06,20161006,for better or worse: four corners,0
2016-01-06,20160106,gervais lines up gibson for golden globes jokes,0
2016-02-16,20160216,doctors regulator not focusing on patient interest minister says,0
2016-10-25,20161025,what state is australian cricket in ahead of the summer,0
2016-07-13,20160713,state of origin sidelines,0
2016-03-25,20160325,chalmers the blockchain revolution,0
2016-01-15,20160115,mans screams for help go unheard in millicent hospital sa,0
2016-02-15,20160215,workplaces of the future,0
2016-01-26,20160126,australian of the year david morrison speaks with news breakfast,0
2016-01-07,20160107,little family tributes at port lincoln wharf to be moved,0
2016-03-17,20160317,20 queenslanders honoured in aust bravery awards,0
2016-08-25,20160825,one nation senator rod culleton faces court challenge,0
2016-08-15,20160815,muogamarra nature reserve opens for 2016,0
2016-10-29,20161029,brendon grylls promises pre election blood nose politics,0
2016-05-14,20160514,nick kyrgios reignites rio war of words with chef de mission,0
2016-03-21,20160321,fisherman missing near snapper point on nsw central coast,0
2016-03-01,20160301,afl investigating alex fasolo appeared to urinate in cup,0
2016-09-01,20160901,swans cats crows dominate 2016 all australian team,0
2016-04-15,20160415,bankruptcy claim prompts concerns about mine rehabilitation,0
2016-11-16,20161116,cohen deserved nobel prize over dylan james says,0
2016-03-15,20160315,billy slater nrl season over after shoulder surgery,0
2016-12-23,20161223,the claremont killings,0
2016-11-15,20161115,abuse and neglect of children in care is a century old story,0
2016-06-30,20160630,vice chief of defence force apologises for child sexual abuse,0
2016-11-27,20161127,punk memorabilia goes up in flames on river thames,0
2016-07-19,20160719,thirteen teenagers arrested over car theft robbery st albans,0
2016-01-30,20160130,aung san suu kyi military mps myanmars parliament,0
2016-10-13,20161013,danes urged to go fishing after rainbow trout escape from farm,0
2016-09-29,20160929,victorian crime rate spikes as opposition warns of crime tsunami,0
2016-09-21,20160921,mojgan shamsalipoor released from detention after two years,0
2016-05-11,20160511,ahoy buccaneers suspended from operating over safety concerns,0
2016-04-19,20160419,man who rolled adf bus facing dangerous driving charges,0
2016-12-28,20161228,2016 sydney to hobart yacht race,0
2016-05-16,20160516,skynet satellite ground station opens in adelaide,0
2016-08-03,20160803,two hundred dead starfish wash up on southern perth beaches,0
2016-03-08,20160308,figures reveal hunters record on deadly police pursuits,0
2016-05-22,20160522,strong wind whips across south australia raising dust,0
2016-02-05,20160205,zika virus sparks abortion debate in brazil,0
2016-11-01,20161101,southern white rhinos arrive southern nsw breeding,0
2016-07-22,20160722,missing 13 year old canberra girl not seen since sunday,0
